hr,power_norm
5020,0.342898458
5021,0.257057023
5022,0.307521341
5023,0.131767365
5024,0.132697035
5025,0.092323643
5026,0.078465883
5027,0.110656823
5028,0.250309723
5029,0.344091833
5030,0.451252075
5031,0.543973478
5032,0.56293056
5033,0.460639338
5034,0.421617985
5035,0.279964608
5036,0.203654835
5037,0.134900448
5038,0.092409373
5039,0.087895983
5040,0.060909844
5041,0.039932487
5042,0.026632616
5043,0.033087913
5044,0.041763554
5045,0.032655895
5046,0.007838987
5047,0.001213434
5048,1.13E-05
5049,0.006075446
5050,0.014393847
5051,0.043854597
5052,0.048692737
5053,0.037465299
5054,0.017645368
5055,0.130364204
5056,0.327756776
5057,0.361954757
5058,0.289074806
5059,0.061757806
5060,0.001302695
5061,0.002184786
5062,0.000589969
5063,0.001116463
5064,0
5065,0
5066,0
5067,0
5068,0
5069,0.010128722
5070,0.036085334
5071,0.04823484
5072,0.078842888
5073,0.10520181
5074,0.127683176
5075,0.106955934
5076,0.084305489
5077,0.046742096
5078,0.030391207
5079,0.125400701
5080,0.468549359
5081,0.449022778
5082,0.24726604
5083,0.339786302
5084,0.336612314
5085,0.241105544
5086,0.083777077
5087,0.002397883
5088,0.016270077
5089,0.003610612
5090,0.001710611
5091,0
5092,0.000792406
5093,0.003848692
5094,0.003452725
5095,0.01512007
5096,0.006014209
5097,0.030164498
5098,0.090864692
5099,0.051646103
5100,0.000971518
5101,0.198872283
5102,0.169137615
5103,0.325199288
5104,0.713047218
5105,0.725653231
5106,0.599870769
5107,0.516164656
5108,0.509738231
5109,0.399521027
5110,0.503602409
5111,0.571312575
5112,0.541714104
5113,0.312017107
5114,0.13286201
5115,0.015681335
5116,0.002357266
5117,0
5118,0
5119,0
5120,0.001191812
5121,0.000686304
5122,0.002732375
5123,0.000485088
5124,0.041881589
5125,0.123614141
5126,0.219106723
5127,0.540598365
5128,0.558749978
5129,0.561648591
5130,0.444332532
5131,0.354277696
5132,0.275346213
5133,0.166584264
5134,0.146512789
5135,0.069858375
5136,0.031583685
5137,0.037118121
5138,0.023309164
5139,0.007396061
5140,0.002510739
5141,0.003385536
5142,0.003869006
5143,0.000185903
5144,5.37E-05
5145,0
5146,4.94E-05
5147,0.003490214
5148,0.017509923
5149,0.083354025
5150,0.251650169
5151,0.363937644
5152,0.396984762
5153,0.489715103
5154,0.457446214
5155,0.413145649
5156,0.39090897
5157,0.3994295
5158,0.395958706
5159,0.408498114
5160,0.41489742
5161,0.428670291
5162,0.438397352
5163,0.456062202
5164,0.413989284
5165,0.310303662
5166,0.179625331
5167,0.105723448
5168,0.075986778
5169,0.041826045
5170,0.030910948
5171,0.028791361
5172,0.053161831
5173,0.125401226
5174,0.2748271
5175,0.424814318
5176,0.445555047
5177,0.387665808
5178,0.237560524
5179,0.176221748
5180,0.164367358
5181,0.182367631
5182,0.190189744
5183,0.153398879
5184,0.149492823
5185,0.08730954
5186,0.074585315
5187,0.053081367
5188,0.015549373
5189,0.005380146
5190,0.003091862
5191,0.000716921
5192,0.000794298
5193,0.000788788
5194,0.020691031
5195,0.012380914
5196,0.002343299
5197,0.013845041
5198,0.119364429
5199,0.260752535
5200,0.343908729
5201,0.260877617
5202,0.188859576
5203,0.14496029
5204,0.118267268
5205,0.102513689
5206,0.104511072
5207,0.079167133
5208,0.027996989
5209,0.012518278
5210,0.010111833
5211,0.007941693
5212,0.004546712
5213,0.001834835
5214,9.32E-05
5215,0
5216,0.001188848
5217,0.024941955
5218,0.064410371
5219,0.077373161
5220,0.065772272
5221,0.070410802
5222,0.068399012
5223,0.053758593
5224,0.049450147
5225,0.031155065
5226,0.005774258
5227,0
5228,0.0008953
5229,0.001877483
5230,0
5231,0
5232,0
5233,0.003311918
5234,0.002204538
5235,0.00067663
5236,0.005697051
5237,0.001930186
5238,0.021479323
5239,0.030632878
5240,0.040941936
5241,0.058302384
5242,0.062947893
5243,0.117795282
5244,0.134711299
5245,0.089751377
5246,0.056769969
5247,0.059244286
5248,0.038774505
5249,0.019820263
5250,0.011277668
5251,0.001065404
5252,0
5253,0
5254,0
5255,0
5256,0
5257,6.46E-05
5258,1.17E-05
5259,0
5260,0
5261,0
5262,0
5263,0
5264,0.000354922
5265,0.015440518
5266,0.012052117
5267,0.039827687
5268,0.060912891
5269,0.088971614
5270,0.095605621
5271,0.047643691
5272,0.003280238
5273,0.200655861
5274,0.156430142
5275,0.009697948
5276,0.000352892
5277,0
5278,0
5279,0
5280,0
5281,0
5282,0
5283,3.74E-05
5284,0.000103491
5285,0
5286,0
5287,0
5288,0.002760707
5289,0.012241799
5290,0.021724516
5291,0.031806033
5292,0.006074561
5293,0.000510281
5294,0.058101717
5295,0.238672589
5296,0.365911138
5297,0.350441726
5298,0.230436038
5299,0.188823124
5300,0.268455815
5301,0.293443676
5302,0.297462243
5303,0.321888687
5304,0.294528361
5305,0.233620393
5306,0.191657443
5307,0.151697566
5308,0.035782623
5309,0.005370853
5310,7.18E-06
5311,0.001576153
5312,0.001536017
5313,0.022486168
5314,0.055720679
5315,0.07536528
5316,0.093783627
5317,0.127129922
5318,0.117793975
5319,0.092374946
5320,0.092985651
5321,0.078069493
5322,0.048078331
5323,0.018372724
5324,0.013856905
5325,0.00568498
5326,8.78E-05
5327,0
5328,0
5329,0
5330,0.000251891
5331,0.001944131
5332,0.00020342
5333,0.000117309
5334,0.006297964
5335,0.000571331
5336,0.002791726
5337,0.034692595
5338,0.088254362
5339,0.139779937
5340,0.173255552
5341,0.176508074
5342,0.19155135
5343,0.190111502
5344,0.138364883
5345,0.063196719
5346,0.044291438
5347,0
5348,0.000787762
5349,0.002628972
5350,0.000709839
5351,5.86E-05
5352,0
5353,0
5354,0
5355,0.001070979
5356,0.003764579
5357,0.0047484
5358,0.008856663
5359,0.066331121
5360,0.111759182
5361,0.107041829
5362,0.150163426
5363,0.136066543
5364,0.107452276
5365,0.215106091
5366,0.052499875
5367,0.350648428
5368,0.762170736
5369,0.74089067
5370,0.448605563
5371,0.396700684
5372,0.398364969
5373,0.366783847
5374,0.291464752
5375,0.202580895
5376,0.147411333
5377,0.117123236
5378,0.01068812
5379,0
5380,0
5381,0
5382,0
5383,0
5384,0.000981609
5385,0.017283046
5386,0.030624994
5387,0.064379897
5388,0.071537725
5389,0.121489375
5390,0.05020313
5391,0.562439217
5392,0.710113529
5393,0.543845757
5394,0.428010686
5395,0.255773479
5396,0.258816274
5397,0.195122873
5398,0.220786507
5399,0.185090382
5400,0.405451892
5401,0.065737246
5402,0.034946711
5403,0.00152609
5404,0.002587304
5405,0.014585955
5406,0
5407,5.10E-05
5408,0.005029219
5409,0.024416419
5410,0.046318438
5411,0.945395883
5412,0.931122804
5413,0.73015692
5414,0.459868453
5415,0.268295742
5416,0.219272771
5417,0.24056838
5418,0.189566199
5419,0.192357068
5420,0.215669243
5421,0.164596826
5422,0.062489973
5423,0.054898319
5424,0.107344667
5425,0.141484116
5426,0.155188666
5427,0.118954026
5428,0.110074741
5429,0.08203006
5430,0.070546186
5431,0.04866423
5432,0.071946977
5433,0.104931531
5434,0.150878597
5435,0.211571028
5436,0.306447228
5437,0.385607874
5438,0.53418138
5439,0.700746175
5440,0.74132448
5441,0.671355414
5442,0.551826644
5443,0.525605226
5444,0.555724915
5445,0.526249194
5446,0.397220292
5447,0.340032417
5448,0.226767514
5449,0.188942361
5450,0.105000063
5451,0.04107107
5452,0.075725332
5453,0.112368031
5454,0.066059454
5455,0.022023479
5456,0.053102907
5457,0.094709307
5458,0.09336579
5459,0.070617586
5460,0.038409781
5461,0.098804166
5462,0.277131858
5463,0.485542494
5464,0.500069443
5465,0.436366757
5466,0.408675615
5467,0.429190918
5468,0.41645714
5469,0.258676527
5470,0.145250818
5471,0.059702879
5472,0.011544746
5473,0
5474,5.20E-05
5475,0.001006764
5476,0.049034973
5477,0.046772379
5478,0.119228035
5479,0.098462206
5480,0.121709075
5481,0.231214084
5482,0.233411588
5483,0.186038075
5484,0.172570811
5485,0.20225639
5486,0.21643785
5487,0.168938566
5488,0.134484611
5489,0.193521508
5490,0.020519575
5491,0
5492,8.85E-05
5493,0.000334496
5494,0.020752267
5495,0.020147475
5496,0.058833358
5497,0.123779316
5498,0.164131756
5499,0.252217541
5500,0.323597308
5501,0.3226858
5502,0.336271477
5503,0.415044928
5504,0.392101936
5505,0.310139253
5506,0.258471592
5507,0.225343748
5508,0.162116113
5509,0.157232869
5510,0.135563042
5511,0.090194591
5512,0.053694583
5513,0.093360378
5514,0.117186814
5515,0.017301907
5516,0.002723313
5517,0.011197382
5518,0.005439958
5519,0.043711012
5520,0.087955003
5521,0.074628565
5522,0.065158452
5523,0.14497465
5524,0.151030906
5525,0.16624043
5526,0.098457525
5527,0.06971069
5528,0.077314508
5529,0.081370185
5530,0.077350945
5531,0.055392932
5532,0.042204147
5533,0.01896134
5534,0.022452802
5535,0.006901727
5536,0.04692774
5537,0.227963885
5538,0.041501182
5539,0.000285118
5540,0.001057577
5541,0.014759487
5542,0.002371203
5543,0
5544,0
5545,0
5546,0
5547,0
5548,0
5549,0.001738725
5550,0.00586848
5551,0
5552,0.00255743
5553,0.015259653
5554,0.044756335
5555,0.032353104
5556,0.066016005
5557,0.089585241
5558,0.022704534
5559,0.181437724
5560,0.630436222
5561,0.490259314
5562,0.375714117
5563,0.290337433
5564,0.240939006
5565,0.205377851
5566,0.15904036
5567,0.136367182
5568,0.243090896
5569,0.249903194
5570,0.364532137
5571,0.297885567
5572,0.214843558
5573,0.052117608
5574,0.037629187
5575,0.073797487
5576,0.033971294
5577,0.004305629
5578,0.003160865
5579,0.028423504
5580,0.069311249
5581,0.18517136
5582,0.465362352
5583,0.672124807
5584,0.892158238
5585,0.846293354
5586,0.726357834
5587,0.735596327
5588,0.829831346
5589,0.837232856
5590,0.744581763
5591,0.639425921
5592,0.677887928
5593,0.565989065
5594,0.349779477
5595,0.212982197
5596,0.073045699
5597,0.030001163
5598,0.019114157
5599,0.013961865
5600,0.001475807
5601,0.010431871
5602,0.098435304
5603,0.207620041
5604,0.403586835
5605,0.680650795
5606,0.78475401
5607,0.890032379
5608,0.947935232
5609,0.887803149
5610,0.726460711
5611,0.634720627
5612,0.725077196
5613,0.656333605
5614,0.520897627
5615,0.323325888
5616,0.258385293
5617,0.157318848
5618,0.148763141
5619,0.105646891
5620,0.025163217
5621,0.005084902
5622,0.001785514
5623,0.001622405
5624,0
5625,0.001313452
5626,0.000983821
5627,0.051688945
5628,0.193011393
5629,0.24096512
5630,0.562830015
5631,0.790293725
5632,0.777484369
5633,0.639015289
5634,0.465216837
5635,0.316864745
5636,0.128227341
5637,0.014695639
5638,0.001833738
5639,0
5640,0
5641,0
5642,0
5643,0
5644,0
5645,0
5646,0
5647,0
5648,0.002712662
5649,0.008351219
5650,0.020501933
5651,0.011398128
5652,0.000913239
5653,0.044717046
5654,0.276779304
5655,0.401529197
5656,0.446322195
5657,0.38861229
5658,0.304592619
5659,0.291660243
5660,0.262094106
5661,0.24469233
5662,0.234069701
5663,0.237213192
5664,0.25588664
5665,0.282584476
5666,0.27362538
5667,0.221334884
5668,0.146771771
5669,0.083953085
5670,0.050262334
5671,0.015042544
5672,0.000702344
5673,0.001453013
5674,0.00236723
5675,0.003669414
5676,0.046181965
5677,0.170846462
5678,0.377278457
5679,0.474363395
5680,0.522296266
5681,0.453492483
5682,0.354026085
5683,0.300753967
5684,0.264693973
5685,0.278542586
5686,0.193850374
5687,0.218705101
5688,0.190420775
5689,0.159447858
5690,0.121055257
5691,0.101379019
5692,0.1006134
5693,0.029811841
5694,0.017012859
5695,0.011126875
5696,0.00535499
5697,0.005123611
5698,0.016139524
5699,0.087077133
5700,0.25376333
5701,0.51202965
5702,0.596782041
5703,0.595794471
5704,0.64772131
5705,0.536593191
5706,0.414580425
5707,0.455491273
5708,0.498075404
5709,0.376086537
5710,0.43341879
5711,0.486494895
5712,0.626302552
5713,0.674703141
5714,0.693754772
5715,0.732900214
5716,0.74936885
5717,0.743011729
5718,0.654814124
5719,0.572294466
5720,0.503649124
5721,0.428002558
5722,0.378558411
5723,0.384298342
5724,0.374937745
5725,0.395917857
5726,0.467628062
5727,0.557237534
5728,0.583467535
5729,0.526258552
5730,0.465532796
5731,0.450861808
5732,0.432219287
5733,0.360046997
5734,0.32120981
5735,0.294145228
5736,0.204398335
5737,0.163106748
5738,0.174687531
5739,0.226379132
5740,0.216533619
5741,0.191199922
5742,0.0901553
5743,0.018216684
5744,0.019339243
5745,0.008389159
5746,0.010078373
5747,0.011071888
5748,0.004513946
5749,0.01224627
5750,0.032330595
5751,0.0371647
5752,0.004869636
5753,0.014752898
5754,0.003791681
5755,0.000159039
5756,0
5757,0
5758,0
5759,0
5760,0.000275118
5761,0.002184184
5762,0.003020572
5763,0.001141099
5764,0
5765,0
5766,0
5767,0
5768,0.005845414
5769,0.032638985
5770,0.055882945
5771,0.09232505
5772,0.116042134
5773,0.128970546
5774,0.109764693
5775,0.108020897
5776,0.103981075
5777,0.090123765
5778,0.066053759
5779,0.043109055
5780,0.005426118
5781,0.000160523
5782,0
5783,0
5784,0
5785,0
5786,0
5787,0
5788,0.000291347
5789,0.000378319
5790,0.013504387
5791,0.016017386
5792,0.008139694
5793,0.003603895
5794,0.050077963
5795,0.081356102
5796,0.126973176
5797,0.253593479
5798,0.36729791
5799,0.007701237
5800,0.143462956
5801,0.301937358
5802,0.269051187
5803,0.0552007
5804,0.002890254
5805,0.002820139
5806,0
5807,0.000193148
5808,0.019951472
5809,0.026549382
5810,0.000467245
5811,0
5812,0.006400518
5813,0.015621029
5814,0.016905315
5815,0.005772061
5816,0.020873545
5817,0.031646403
5818,0.071866247
5819,0.155711791
5820,0.253352265
5821,0.434653944
5822,0.090128531
5823,0.133691541
5824,0.05841896
5825,0.16356499
5826,0.208073304
5827,0.208607208
5828,0.265964784
5829,0.244618177
5830,0.254759624
5831,0.227242104
5832,0.177948174
5833,0.1725202
5834,0.121840597
5835,0.092621441
5836,0.084140408
5837,0.062154404
5838,0.04797389
5839,0.057132489
5840,0.065984705
5841,0.041350334
5842,0.016209444
5843,0.013754179
5844,0.027140109
5845,0.066403667
5846,0.282611842
5847,0.450923514
5848,0.431135627
5849,0.437801355
5850,0.3817376
5851,0.321887557
5852,0.351870575
5853,0.455550114
5854,0.56999501
5855,0.520301731
5856,0.533838272
5857,0.646303225
5858,0.736710207
5859,0.824194845
5860,0.821635159
5861,0.701151919
5862,0.490574143
5863,0.135773193
5864,0.035119181
5865,0.025776264
5866,0.025818963
5867,0.022338505
5868,0.078552245
5869,0.198414454
5870,0.364958984
5871,0.44901824
5872,0.535739895
5873,0.45045679
5874,0.672161798
5875,0.723384619
5876,0.593629813
5877,0.497993279
5878,0.48474652
5879,0.513275007
5880,0.396004103
5881,0.172321518
5882,0.262168024
5883,0.379791214
5884,0.344000512
5885,0.207329463
5886,0.165838319
5887,0.054213291
5888,0.01683841
5889,0.072233605
5890,0.080693021
5891,0.106399908
5892,0.170944001
5893,0.15152077
5894,0.233994963
5895,0.345068904
5896,0.296670975
5897,0.28099607
5898,0.329606322
5899,0.393013652
5900,0.397690654
5901,0.395540001
5902,0.424417122
5903,0.378766996
5904,0.228063347
5905,0.143764504
5906,0.190789614
5907,0.208435597
5908,0.267306437
5909,0.196572782
5910,0.110041152
5911,0.065407374
5912,0.033008106
5913,0.011474305
5914,0.389222592
5915,0.652380578
5916,0.589664028
5917,0.38740792
5918,0.449117569
5919,0.42196161
5920,0.301854608
5921,0.15327522
5922,7.27E-06
5923,0
5924,0
5925,0
5926,0
5927,0.026500278
5928,0.135808332
5929,0.244437952
5930,0.271055082
5931,0.226210296
5932,0.115086453
5933,0.058895879
5934,0.09577461
5935,0.073455362
5936,0.05228523
5937,0.031463293
5938,0.032015053
5939,0.01931169
5940,0.013255372
5941,0.019356229
5942,0.047813034
5943,0.05342194
5944,0.237382268
5945,0.430821802
5946,0.344673608
5947,0.069865053
5948,0.065447396
5949,0.206374682
5950,0.203514524
5951,0.257675199
5952,0.31816056
5953,0.213608375
5954,0.167337788
5955,0.218830293
5956,0.360032455
5957,0.354109148
5958,0.310090802
5959,0.211044237
5960,0.086073125
5961,0.037287283
5962,0.053309246
5963,0.138754212
5964,0.303752464
5965,0.431655208
5966,0.584001044
5967,0.822003937
5968,0.862793469
5969,0.828413483
5970,0.810071667
5971,0.797497185
5972,0.77180717
5973,0.768762004
5974,0.809111007
5975,0.814334838
5976,0.839387941
5977,0.799292294
5978,0.767312078
5979,0.794628429
5980,0.804734608
5981,0.670795027
5982,0.444058512
5983,0.546960753
5984,0.352736586
5985,0.336822244
5986,0.350382956
5987,0.448397263
5988,0.500701153
5989,0.609491102
5990,0.647576904
5991,0.690449214
5992,0.599267022
5993,0.538584709
5994,0.476070861
5995,0.52642105
5996,0.525681305
5997,0.584103056
5998,0.694392208
5999,0.645161712
6000,0.681376847
6001,0.670745945
6002,0.667759617
6003,0.592349052
6004,0.508929559
6005,0.305053554
6006,0.164475845
6007,0.014207089
6008,0.000588345
6009,0.00065752
6010,0.004421123
6011,0.002919987
6012,0.008403721
6013,0.012438063
6014,0.004858973
6015,0.010313656
6016,0.007813679
6017,0.002106318
6018,0
6019,0
6020,0
6021,0
6022,0
6023,0
6024,0
6025,0
6026,0
6027,0
6028,9.80E-05
6029,0.008388014
6030,0.030263597
6031,0.063510022
6032,0.097899711
6033,0.12012317
6034,0.113419609
6035,0.186286996
6036,0.170924371
6037,0.126713947
6038,0.117445644
6039,0.100567392
6040,0.061571087
6041,0.032028388
6042,0.010620767
6043,0.011796995
6044,0.036084629
6045,0.024013916
6046,0.008111383
6047,0.025179914
6048,0.053010691
6049,0.080201047
6050,0.120930304
6051,0.260175457
6052,0.458230231
6053,0.557329126
6054,0.559313611
6055,0.349591937
6056,0.431806229
6057,0.410283951
6058,0.354926302
6059,0.353314934
6060,0.283996882
6061,0.220452831
6062,0.173336657
6063,0.133309723
6064,0.052623536
6065,0.076131168
6066,0.09591253
6067,0.026893133
6068,0.024483888
6069,0.000609258
6070,0
6071,0.001997564
6072,0.036790112
6073,0.185166997
6074,0.239253018
6075,0.210403758
6076,0.19921329
6077,0.200848433
6078,0.21740793
6079,0.20874556
6080,0.165373218
6081,0.146221601
6082,0.160294794
6083,0.140559742
6084,0.152172279
6085,0.116787399
6086,0.081443104
6087,0.056342611
6088,0.19337459
6089,0.669423703
6090,0.466811987
6091,0.11936381
6092,0.016637769
6093,0.075868795
6094,0.137630082
6095,0.12923851
6096,0.161685619
6097,0.214404758
6098,0.235247208
6099,0.176969795
6100,0.161600754
6101,0.145538011
6102,0.061039746
6103,0.050023008
6104,0.032001512
6105,0.003988378
6106,0
6107,0.000172245
6108,0.022497399
6109,0.098794126
6110,0.128100843
6111,0.275926803
6112,0.373676173
6113,0.445803112
6114,0.282414081
6115,0.260170478
6116,0.187080673
6117,0.087884321
6118,0.026478221
6119,0.022273482
6120,0.002660609
6121,0
6122,0.00099912
6123,0.002610064
6124,0.002121242
6125,0.025914262
6126,0.041003144
6127,0.04948024
6128,0.103482003
6129,0.105333408
6130,0.079942266
6131,0.094892991
6132,0.087812353
6133,0.087399124
6134,0.056587579
6135,0.045579739
6136,0.02898837
6137,0.017934669
6138,0.003452637
6139,0.004390371
6140,0.017053543
6141,0.019382732
6142,0.026889169
6143,0.037508454
6144,0.120895718
6145,0.150164953
6146,0.114291043
6147,0.185330908
6148,0.324091452
6149,0.377159711
6150,0.451548413
6151,0.436681871
6152,0.472426713
6153,0.489238846
6154,0.623715345
6155,0.724104075
6156,0.727114002
6157,0.683012311
6158,0.751404071
6159,0.846250312
6160,0.718814003
6161,0.685532669
6162,0.50989815
6163,0.314014236
6164,0.125788112
6165,0.070148581
6166,0.082962438
6167,0.087756505
6168,0.1652833
6169,0.268321176
6170,0.380873744
6171,0.539092884
6172,0.870522849
6173,0.927830136
6174,0.701012282
6175,0.833711489
6176,0.765904057
6177,0.766332658
6178,0.75321453
6179,0.701718275
6180,0.86869698
6181,0.972294434
6182,0.973889216
6183,0.983991623
6184,0.983109212
6185,0.952490815
6186,0.931703107
6187,0.887148921
6188,0.775950634
6189,0.555767532
6190,0.316698754
6191,0.212148325
6192,0.276753151
6193,0.320449295
6194,0.35815527
6195,0.341183243
6196,0.422533073
6197,0.518309824
6198,0.52788713
6199,0.502473382
6200,0.654934756
6201,0.723167165
6202,0.666675854
6203,0.57955331
6204,0.58330783
6205,0.685079916
6206,0.564737991
6207,0.519467243
6208,0.433235319
6209,0.414888924
6210,0.309014918
6211,0.216182979
6212,0.138467995
6213,0.081202233
6214,0.030367291
6215,0.000806098
6216,0
6217,0
6218,0.000421451
6219,0.00359954
6220,0.001997554
6221,0.001785444
6222,0
6223,0
6224,0
6225,0.000358447
6226,0.004375585
6227,0.01593625
6228,0.028510926
6229,0.046207855
6230,0.085674569
6231,0.270185223
6232,0.41770216
6233,0.352994233
6234,0.277480549
6235,0.30703856
6236,0.387502946
6237,0.426634018
6238,0.490452778
6239,0.453300663
6240,0.454182796
6241,0.546984919
6242,0.567121148
6243,0.584485257
6244,0.552998885
6245,0.555382081
6246,0.601108118
6247,0.378280683
6248,0.110925396
6249,0.001065434
6250,0.000105384
6251,0.00054389
6252,0
6253,0.001369934
6254,0.046215425
6255,0.025140478
6256,0
6257,0.14186196
6258,0.028223831
6259,0.021522546
6260,0.032463034
6261,0.035870324
6262,0.042769179
6263,0.030430851
6264,0.003008136
6265,0.000667814
6266,0
6267,0
6268,0
6269,0
6270,0
6271,0
6272,0
6273,0.012006914
6274,0.05700942
6275,0.090164877
6276,0.089827217
6277,0.093541535
6278,0.074769374
6279,0.063465839
6280,0.032247871
6281,0.037069736
6282,0.031094086
6283,0.012877461
6284,0.000342817
6285,0
6286,1.07E-06
6287,0.000507573
6288,0.000995603
6289,0.000159479
6290,0
6291,0
6292,0
6293,0
6294,0
6295,0
6296,0.001408785
6297,0.017762889
6298,0.055275844
6299,0.0708964
6300,0.059237386
6301,0.056947065
6302,0.069091565
6303,0.077260611
6304,0.072234241
6305,0.068432476
6306,0.0316232
6307,0.00270262
6308,0
6309,0
6310,0
6311,0.001755889
6312,0.004326781
6313,0.004862184
6314,0.003291796
6315,0.002194716
6316,0.00208816
6317,0.000288034
6318,0
6319,0
6320,0.000209365
6321,0.008592731
6322,0.020249384
6323,0.054131626
6324,0.068088377
6325,0.073745959
6326,0.077329687
6327,0.092196185
6328,0.131563185
6329,0.094238091
6330,0.028290353
6331,0
6332,0
6333,0
6334,0.001956585
6335,0.014335497
6336,0.00893426
6337,0.003574169
6338,0.004379498
6339,0.009363343
6340,0.01415137
6341,0.004876614
6342,0.003087228
6343,0.001789679
6344,4.86E-05
6345,0.00103341
6346,0.002607517
6347,0.025669028
6348,0.048966125
6349,0.055406473
6350,0.071401189
6351,0.061938938
6352,0.05391242
6353,0.03025274
6354,0
6355,0.001548554
6356,0
6357,3.08E-06
6358,0.008616062
6359,0.00549238
6360,0.02054192
6361,0.031849473
6362,0.003516515
6363,0.002241358
6364,0.017302792
6365,0.030381307
6366,0.002109001
6367,0
6368,0
6369,0.000375115
6370,0.001761427
6371,0.010102526
6372,0.013780027
6373,0.002206824
6374,0.000605539
6375,0.137597807
6376,0.203006756
6377,0.067964555
6378,0.05045025
6379,0.085639021
6380,0.105178658
6381,0.087099164
6382,0.071859543
6383,0.083035183
6384,0.101055071
6385,0.10849104
6386,0.10308695
6387,0.07122766
6388,0.026147125
6389,0.003526932
6390,0.000816918
6391,0
6392,0
6393,0.00072407
6394,0.007357304
6395,0.11103472
6396,0.216833506
6397,0.284132904
6398,0.276709771
6399,0.328791684
6400,0.316609448
6401,0.14217004
6402,0.076059394
6403,0.09286743
6404,0.107192343
6405,0.166765849
6406,0.232057131
6407,0.337631927
6408,0.39639618
6409,0.368074177
6410,0.340807641
6411,0.341182677
6412,0.45718861
6413,0.658599242
6414,0.440045027
6415,0.52862577
6416,0.444468584
6417,0.336199365
6418,0.371768731
6419,0.477259849
6420,0.690161975
6421,0.891414452
6422,0.980978711
6423,0.996954075
6424,0.993464168
6425,0.974227095
6426,0.968049812
6427,0.970705104
6428,0.970898938
6429,0.974955297
6430,0.982096513
6431,0.992765522
6432,0.990135368
6433,0.983235272
6434,0.981728331
6435,0.985023053
6436,0.980668243
6437,0.975685891
6438,0.952705328
6439,0.832429846
6440,0.697406038
6441,0.750204976
6442,0.722360675
6443,0.734496395
6444,0.718163157
6445,0.665242012
6446,0.666475073
6447,0.649948871
6448,0.599525551
6449,0.498375833
6450,0.413253301
6451,0.395675087
6452,0.329945582
6453,0.336818129
6454,0.347087238
6455,0.372567693
6456,0.369631535
6457,0.33829298
6458,0.288627946
6459,0.225687315
6460,0.14864025
6461,0.036240184
6462,0.000551283
6463,0
6464,0
6465,0.02308232
6466,0.071373223
6467,0.135374192
6468,0.219515295
6469,0.23855863
6470,0.190264361
6471,0.166938105
6472,0.125901852
6473,0.069787511
6474,0.031318157
6475,0.008549729
6476,0.015247096
6477,0.016483072
6478,0.004478185
6479,0.000186411
6480,0.000824699
6481,0.0149787
6482,0.034195255
6483,0.033090648
6484,0.037074876
6485,0.05526016
6486,0.058368903
6487,0.03610193
6488,0.047833982
6489,0.093024457
6490,0.149337957
6491,0.203934425
6492,0.180587672
6493,0.124392314
6494,0.079610716
6495,0.033506103
6496,0.023106229
6497,0.046008138
6498,0.1020022
6499,0.134476484
6500,0.188756282
6501,0.137131014
6502,0.18790246
6503,0.200263764
6504,0.08685798
6505,0.000610457
6506,0
6507,0
6508,0
6509,0.000142064
6510,0.000500226
6511,0.001916908
6512,0.00435552
6513,0.030476682
6514,0.046460719
6515,0.034768081
6516,0.055944739
6517,0.084355967
6518,0.059476356
6519,0.023873773
6520,0.022974413
6521,0.022904208
6522,0.002798324
6523,8.18E-05
6524,0
6525,0.000174459
6526,0.000544532
6527,0
6528,0
6529,6.50E-05
6530,3.63E-05
6531,0
6532,0
6533,0
6534,0
6535,0
6536,0
6537,0.011056577
6538,0.04127664
6539,0.027478261
6540,0.052261104
6541,0.070761296
6542,0.070330342
6543,0.08542441
6544,0.065822355
6545,0.028254462
6546,0.0076492
6547,0
6548,0
6549,0
6550,0
6551,0
6552,0
6553,0
6554,0
6555,0
6556,0
6557,0
6558,0
6559,0.002173286
6560,0.034411604
6561,0.064134091
6562,0.063371142
6563,0.057122856
6564,0.067531528
6565,0.089938282
6566,0.134448853
6567,0.140733587
6568,0.026165662
6569,0.002168069
6570,0.000568647
6571,0.005197083
6572,0.020847422
6573,0.035495632
6574,0.018685385
6575,0.024625064
6576,0.036171571
6577,0.065816408
6578,0.095250431
6579,0.118584744
6580,0.153815875
6581,0.188429916
6582,0.230926683
6583,0.257161198
6584,0.242170211
6585,0.27817175
6586,0.265314388
6587,0.228424905
6588,0.251912173
6589,0.255418539
6590,0.231972478
6591,0.211340868
6592,0.168085347
6593,0.129380554
6594,0.103617442
6595,0.078555371
6596,0.086705818
6597,0.061133627
6598,0.019306592
6599,0.003690012
6600,4.72E-06
6601,0
6602,0
6603,0
6604,0
6605,0
6606,0
6607,0
6608,0
6609,0
6610,0
6611,0
6612,0.000487045
6613,0.000552645
6614,3.32E-05
6615,0.018709088
6616,0.075794199
6617,0.011652056
6618,0.068007621
6619,0.217784955
6620,0.338284475
6621,0.376649002
6622,0.368987846
6623,0.427651143
6624,0.566884526
6625,0.655615787
6626,0.679285757
6627,0.794263788
6628,0.924453259
6629,0.985993862
6630,0.996037022
6631,0.987351918
6632,0.976135548
6633,0.950926344
6634,0.885301129
6635,0.911441803
6636,0.923152558
6637,0.963906129
6638,0.988878791
6639,0.995053474
6640,0.993204689
6641,0.982479334
6642,0.982259075
6643,0.983535759
6644,0.989472493
6645,0.99411598
6646,0.993785294
6647,0.988145789
