,datetime,load_area,mkt_region,zone,mw,dt,md,wday,mw_norm
34911,2/18/24 11:00,PEPCO,MIDATL,PEP,2580.206,2024-02-18 11:00:00,"(2, 18)",Sunday,-0.6461455487243979
34912,2/18/24 11:00,PLCO,MIDATL,PL,5098.34,2024-02-18 11:00:00,"(2, 18)",Sunday,0.14095417231078308
34913,2/18/24 11:00,PN,MIDATL,PN,2107.447,2024-02-18 11:00:00,"(2, 18)",Sunday,0.15972808017723758
34914,2/18/24 11:00,PS,MIDATL,PS,4441.073,2024-02-18 11:00:00,"(2, 18)",Sunday,-0.7025089299945837
34915,2/18/24 11:00,RECO,MIDATL,RECO,140.359,2024-02-18 11:00:00,"(2, 18)",Sunday,-0.6456175617142866
34916,2/18/24 11:00,SMECO,MIDATL,PEP,480.428,2024-02-18 11:00:00,"(2, 18)",Sunday,0.018043180360518486
34917,2/18/24 11:00,UGI,MIDATL,PL,147.029,2024-02-18 11:00:00,"(2, 18)",Sunday,0.507351816246757
34918,2/18/24 11:00,VMEU,MIDATL,AE,55.185,2024-02-18 11:00:00,"(2, 18)",Sunday,-2.1854821573096
34919,2/18/24 11:00,RTO,RTO,RTO,94134.656,2024-02-18 11:00:00,"(2, 18)",Sunday,-0.12981245553036364
34920,2/18/24 12:00,AECO,MIDATL,AE,723.474,2024-02-18 12:00:00,"(2, 18)",Sunday,-1.8595658903490546
34921,2/18/24 12:00,AEPAPT,WEST,AEP,4802.581,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.14877792435406123
34922,2/18/24 12:00,AEPIMP,WEST,AEP,3068.638,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.3818365044939368
34923,2/18/24 12:00,AEPKPT,WEST,AEP,749.241,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.0975917985515134
34924,2/18/24 12:00,AEPOPT,WEST,AEP,7208.209,2024-02-18 12:00:00,"(2, 18)",Sunday,0.19782256381877844
34925,2/18/24 12:00,AP,WEST,AP,6078.824,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.1752893946096194
34926,2/18/24 12:00,BC,MIDATL,BC,3352.432,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.6582330589202661
34927,2/18/24 12:00,CE,WEST,CE,9320.916,2024-02-18 12:00:00,"(2, 18)",Sunday,-1.0704650201766628
34928,2/18/24 12:00,DAY,WEST,DAY,2120.434,2024-02-18 12:00:00,"(2, 18)",Sunday,0.12621470502958182
34929,2/18/24 12:00,DEOK,WEST,DEOK,3157.304,2024-02-18 12:00:00,"(2, 18)",Sunday,0.15795350449900597
34930,2/18/24 12:00,DOM,SOUTH,DOM,14058.243,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.2772503039396956
34931,2/18/24 12:00,DPLCO,MIDATL,DPL,2142.168,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.3418922735566336
34932,2/18/24 12:00,DUQ,WEST,DUQ,1606.43,2024-02-18 12:00:00,"(2, 18)",Sunday,0.5154291570715357
34933,2/18/24 12:00,EASTON,MIDATL,DPL,31.116,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.30469865133892043
34934,2/18/24 12:00,EKPC,WEST,EKPC,2043.676,2024-02-18 12:00:00,"(2, 18)",Sunday,0.1965726542573277
34935,2/18/24 12:00,JC,MIDATL,JC,2130.072,2024-02-18 12:00:00,"(2, 18)",Sunday,-1.0790645138867667
34936,2/18/24 12:00,ME,MIDATL,ME,1851.227,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.126491761450452
34937,2/18/24 12:00,OE,WEST,ATSI,7270.727,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.08906448050159528
34939,2/18/24 12:00,PAPWR,WEST,ATSI,618.626,2024-02-18 12:00:00,"(2, 18)",Sunday,0.4316454675320628
34940,2/18/24 12:00,PE,MIDATL,PE,4526.318,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.019637746196640285
34941,2/18/24 12:00,PEPCO,MIDATL,PEP,2516.835,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.793710032807409
34942,2/18/24 12:00,PLCO,MIDATL,PL,4960.435,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.0817015382507954
34943,2/18/24 12:00,PN,MIDATL,PN,2066.194,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.017372133352566294
34944,2/18/24 12:00,PS,MIDATL,PS,4306.397,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.9514119604216683
34945,2/18/24 12:00,RECO,MIDATL,RECO,138.392,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.7585146731715634
34946,2/18/24 12:00,SMECO,MIDATL,PEP,445.792,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.3040269788468237
34947,2/18/24 12:00,UGI,MIDATL,PL,143.235,2024-02-18 12:00:00,"(2, 18)",Sunday,0.30573709065590876
34948,2/18/24 12:00,VMEU,MIDATL,AE,52.19,2024-02-18 12:00:00,"(2, 18)",Sunday,-2.4902653242979502
34949,2/18/24 12:00,RTO,RTO,RTO,91520.126,2024-02-18 12:00:00,"(2, 18)",Sunday,-0.3657511732775544
34950,2/18/24 13:00,AECO,MIDATL,AE,712.85,2024-02-18 13:00:00,"(2, 18)",Sunday,-1.9316844478147133
34951,2/18/24 13:00,AEPAPT,WEST,AEP,4583.752,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.409263273989928
34952,2/18/24 13:00,AEPIMP,WEST,AEP,2988.768,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.6430931966125384
34953,2/18/24 13:00,AEPKPT,WEST,AEP,712.692,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.3470008601068726
34954,2/18/24 13:00,AEPOPT,WEST,AEP,7118.04,2024-02-18 13:00:00,"(2, 18)",Sunday,0.08179025419627813
34955,2/18/24 13:00,AP,WEST,AP,5885.3,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.41482132521614523
34956,2/18/24 13:00,BC,MIDATL,BC,3254.339,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.8364217050506393
34957,2/18/24 13:00,CE,WEST,CE,9204.69,2024-02-18 13:00:00,"(2, 18)",Sunday,-1.160906391699126
34958,2/18/24 13:00,DAY,WEST,DAY,2069.65,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.05873058884907768
34959,2/18/24 13:00,DEOK,WEST,DEOK,3068.653,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.048567276679250544
34960,2/18/24 13:00,DOM,SOUTH,DOM,13608.672,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.5137760449772559
34961,2/18/24 13:00,DPLCO,MIDATL,DPL,2071.266,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.5363856438026086
34962,2/18/24 13:00,DUQ,WEST,DUQ,1568.653,2024-02-18 13:00:00,"(2, 18)",Sunday,0.25453560670435765
34963,2/18/24 13:00,EASTON,MIDATL,DPL,30.087,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.4653328172393268
34964,2/18/24 13:00,EKPC,WEST,EKPC,1886.734,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.13082213669134785
34965,2/18/24 13:00,JC,MIDATL,JC,2076.296,2024-02-18 13:00:00,"(2, 18)",Sunday,-1.2432172418053102
34966,2/18/24 13:00,ME,MIDATL,ME,1808.913,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.3113089500837177
34967,2/18/24 13:00,OE,WEST,ATSI,7204.856,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.17980622590329345
34969,2/18/24 13:00,PAPWR,WEST,ATSI,604.63,2024-02-18 13:00:00,"(2, 18)",Sunday,0.23569838908059484
34970,2/18/24 13:00,PE,MIDATL,PE,4433.201,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.18753795126027717
34971,2/18/24 13:00,PEPCO,MIDATL,PEP,2465.018,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.9143700961128545
34972,2/18/24 13:00,PLCO,MIDATL,PL,4814.709,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.3169847120102441
34973,2/18/24 13:00,PN,MIDATL,PN,2018.129,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.22371644196793972
34974,2/18/24 13:00,PS,MIDATL,PS,4221.589,2024-02-18 13:00:00,"(2, 18)",Sunday,-1.1081508612240394
34975,2/18/24 13:00,RECO,MIDATL,RECO,138.027,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.7794640609102044
34976,2/18/24 13:00,SMECO,MIDATL,PEP,429.073,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.4594921304748278
34977,2/18/24 13:00,UGI,MIDATL,PL,141.165,2024-02-18 13:00:00,"(2, 18)",Sunday,0.19573643647218128
34978,2/18/24 13:00,VMEU,MIDATL,AE,50.961,2024-02-18 13:00:00,"(2, 18)",Sunday,-2.6153332749586116
34979,2/18/24 13:00,RTO,RTO,RTO,89199.713,2024-02-18 13:00:00,"(2, 18)",Sunday,-0.5751483757819864
34980,2/18/24 14:00,AECO,MIDATL,AE,766.771,2024-02-18 14:00:00,"(2, 18)",Sunday,-1.5656542579515953
34981,2/18/24 14:00,AEPAPT,WEST,AEP,4394.197,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.6349020167992763
34982,2/18/24 14:00,AEPIMP,WEST,AEP,2942.196,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.7954313293951546
34983,2/18/24 14:00,AEPKPT,WEST,AEP,676.232,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.5958025888630194
34984,2/18/24 14:00,AEPOPT,WEST,AEP,6888.086,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.21412179680719806
34985,2/18/24 14:00,AP,WEST,AP,5741.837,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.5923908740090807
34986,2/18/24 14:00,BC,MIDATL,BC,3206.853,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.9226813367281993
34987,2/18/24 14:00,CE,WEST,CE,9056.058,2024-02-18 14:00:00,"(2, 18)",Sunday,-1.2765645226863997
34988,2/18/24 14:00,DAY,WEST,DAY,1998.866,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.3165119310416389
34989,2/18/24 14:00,DEOK,WEST,DEOK,2971.773,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.27425828163745014
34990,2/18/24 14:00,DOM,SOUTH,DOM,13369.545,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.6395841840188952
34991,2/18/24 14:00,DPLCO,MIDATL,DPL,2019.352,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.6787924704499462
34992,2/18/24 14:00,DUQ,WEST,DUQ,1536.872,2024-02-18 14:00:00,"(2, 18)",Sunday,0.03505131932793125
34993,2/18/24 14:00,EASTON,MIDATL,DPL,30.354,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.42365223191823015
34994,2/18/24 14:00,EKPC,WEST,EKPC,1812.649,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.2853699510905057
34995,2/18/24 14:00,JC,MIDATL,JC,2081.247,2024-02-18 14:00:00,"(2, 18)",Sunday,-1.2281041773169752
34996,2/18/24 14:00,ME,MIDATL,ME,1765.905,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.499157360745425
34997,2/18/24 14:00,OE,WEST,ATSI,6963.521,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.5122614660927365
34999,2/18/24 14:00,PAPWR,WEST,ATSI,595.455,2024-02-18 14:00:00,"(2, 18)",Sunday,0.10724637101884779
35000,2/18/24 14:00,PE,MIDATL,PE,4432.733,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.1883818067965354
35001,2/18/24 14:00,PEPCO,MIDATL,PEP,2447.062,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.9561820901826114
35002,2/18/24 14:00,PLCO,MIDATL,PL,4703.23,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.49697409569969925
35003,2/18/24 14:00,PN,MIDATL,PN,1968.27,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.4377624397470696
35004,2/18/24 14:00,PS,MIDATL,PS,4221.713,2024-02-18 14:00:00,"(2, 18)",Sunday,-1.1079216891683434
35005,2/18/24 14:00,RECO,MIDATL,RECO,137.068,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.8345064248591241
35006,2/18/24 14:00,SMECO,MIDATL,PEP,418.626,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.5566357658033617
35007,2/18/24 14:00,UGI,MIDATL,PL,137.639,2024-02-18 14:00:00,"(2, 18)",Sunday,0.008363341471303479
35008,2/18/24 14:00,VMEU,MIDATL,AE,54.1,2024-02-18 14:00:00,"(2, 18)",Sunday,-2.295896092595864
35009,2/18/24 14:00,RTO,RTO,RTO,87371.21,2024-02-18 14:00:00,"(2, 18)",Sunday,-0.7401549556326253
35010,2/18/24 15:00,AECO,MIDATL,AE,856.447,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.956909551693087
35011,2/18/24 15:00,AEPAPT,WEST,AEP,4289.951,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.7589923145118309
35012,2/18/24 15:00,AEPIMP,WEST,AEP,2876.679,2024-02-18 15:00:00,"(2, 18)",Sunday,-1.0097390131003554
35013,2/18/24 15:00,AEPKPT,WEST,AEP,664.219,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.6777788688286687
35014,2/18/24 15:00,AEPOPT,WEST,AEP,6851.46,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.2612532873664116
35015,2/18/24 15:00,AP,WEST,AP,5704.565,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.6385238297022591
35016,2/18/24 15:00,BC,MIDATL,BC,3233.762,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.8738003943702101
35017,2/18/24 15:00,CE,WEST,CE,8991.198,2024-02-18 15:00:00,"(2, 18)",Sunday,-1.3270353928612926
35018,2/18/24 15:00,DAY,WEST,DAY,1967.067,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.43231760605832675
35019,2/18/24 15:00,DEOK,WEST,DEOK,2919.485,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.3960680593754186
35020,2/18/24 15:00,DOM,SOUTH,DOM,13450.799,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.596835291047004
35021,2/18/24 15:00,DPLCO,MIDATL,DPL,2044.792,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.6090072550955477
35022,2/18/24 15:00,DUQ,WEST,DUQ,1536.377,2024-02-18 15:00:00,"(2, 18)",Sunday,0.03163277610237645
35023,2/18/24 15:00,EASTON,MIDATL,DPL,30.82,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.3509063414327204
35024,2/18/24 15:00,EKPC,WEST,EKPC,1680.701,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.5606250636549932
35025,2/18/24 15:00,JC,MIDATL,JC,2212.157,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.8284977801915571
35026,2/18/24 15:00,ME,MIDATL,ME,1770.431,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.4793889012342899
35027,2/18/24 15:00,OE,WEST,ATSI,6850.128,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.6684679717831731
35029,2/18/24 15:00,PAPWR,WEST,ATSI,582.29,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.07706652465231496
35030,2/18/24 15:00,PE,MIDATL,PE,4354.196,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.32999266630750407
35031,2/18/24 15:00,PEPCO,MIDATL,PEP,2509.852,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.8099705114546087
35032,2/18/24 15:00,PLCO,MIDATL,PL,4717.826,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.47340799765135505
35033,2/18/24 15:00,PN,MIDATL,PN,1970.376,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.4287213263809201
35034,2/18/24 15:00,PS,MIDATL,PS,4283.696,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.9933670800697514
35035,2/18/24 15:00,RECO,MIDATL,RECO,138.007,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.7806119725671151
35036,2/18/24 15:00,SMECO,MIDATL,PEP,424.063,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.5060786733097042
35037,2/18/24 15:00,UGI,MIDATL,PL,139.369,2024-02-18 15:00:00,"(2, 18)",Sunday,0.10029625535432059
35038,2/18/24 15:00,VMEU,MIDATL,AE,58.884,2024-02-18 15:00:00,"(2, 18)",Sunday,-1.809057137379749
35039,2/18/24 15:00,RTO,RTO,RTO,87143.597,2024-02-18 15:00:00,"(2, 18)",Sunday,-0.7606950601112866
35040,2/18/24 16:00,AECO,MIDATL,AE,974.933,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.15259484914451707
35041,2/18/24 16:00,AEPAPT,WEST,AEP,4313.708,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.7307129253481497
35042,2/18/24 16:00,AEPIMP,WEST,AEP,2819.471,2024-02-18 16:00:00,"(2, 18)",Sunday,-1.1968677578445772
35043,2/18/24 16:00,AEPKPT,WEST,AEP,662.987,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.6861859925211424
35044,2/18/24 16:00,AEPOPT,WEST,AEP,6911.746,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.1836753634912209
35045,2/18/24 16:00,AP,WEST,AP,5821.106,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.49427665247971697
35046,2/18/24 16:00,BC,MIDATL,BC,3384.111,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.6006872797029507
35047,2/18/24 16:00,CE,WEST,CE,9032.014,2024-02-18 16:00:00,"(2, 18)",Sunday,-1.295274383964309
35048,2/18/24 16:00,DAY,WEST,DAY,1970.053,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.42144318404506087
35049,2/18/24 16:00,DEOK,WEST,DEOK,2939.415,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.3496392636609585
35050,2/18/24 16:00,DOM,SOUTH,DOM,13839.887,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.3921305224368795
35051,2/18/24 16:00,DPLCO,MIDATL,DPL,2176.191,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.2485627774087289
35052,2/18/24 16:00,DUQ,WEST,DUQ,1557.861,2024-02-18 16:00:00,"(2, 18)",Sunday,0.18000445823935093
35053,2/18/24 16:00,EASTON,MIDATL,DPL,31.1,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.3071963643169634
35054,2/18/24 16:00,EKPC,WEST,EKPC,1669.758,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.5834531224114214
35055,2/18/24 16:00,JC,MIDATL,JC,2385.14,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.30046238645581536
35056,2/18/24 16:00,ME,MIDATL,ME,1823.283,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.2485443095236193
35057,2/18/24 16:00,OE,WEST,ATSI,7090.418,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.33745228957743734
35059,2/18/24 16:00,PAPWR,WEST,ATSI,587.132,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.009277459643597762
35060,2/18/24 16:00,PE,MIDATL,PE,4416.788,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.21713239766329215
35061,2/18/24 16:00,PEPCO,MIDATL,PEP,2569.637,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.670756317566192
35062,2/18/24 16:00,PLCO,MIDATL,PL,4805.394,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.3320243258304901
35063,2/18/24 16:00,PN,MIDATL,PN,1995.594,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.32045978940677056
35064,2/18/24 16:00,PS,MIDATL,PS,4578.704,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.4481445816273182
35065,2/18/24 16:00,RECO,MIDATL,RECO,141.368,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.5877054186230869
35066,2/18/24 16:00,SMECO,MIDATL,PEP,444.682,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.3143485482174247
35067,2/18/24 16:00,UGI,MIDATL,PL,147.626,2024-02-18 16:00:00,"(2, 18)",Sunday,0.5390766425982959
35068,2/18/24 16:00,VMEU,MIDATL,AE,67.21,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.9617701095517036
35069,2/18/24 16:00,RTO,RTO,RTO,89187.317,2024-02-18 16:00:00,"(2, 18)",Sunday,-0.5762670075610045
35070,2/18/24 17:00,AECO,MIDATL,AE,1095.242,2024-02-18 17:00:00,"(2, 18)",Sunday,0.6640948656649616
35071,2/18/24 17:00,AEPAPT,WEST,AEP,4517.118,2024-02-18 17:00:00,"(2, 18)",Sunday,-0.4885817408642288
35072,2/18/24 17:00,AEPIMP,WEST,AEP,3014.429,2024-02-18 17:00:00,"(2, 18)",Sunday,-0.5591554480654561
35073,2/18/24 17:00,AEPKPT,WEST,AEP,689.272,2024-02-18 17:00:00,"(2, 18)",Sunday,-0.5068180978322961
35074,2/18/24 17:00,AEPOPT,WEST,AEP,7090.132,2024-02-18 17:00:00,"(2, 18)",Sunday,0.04587736066363625
35075,2/18/24 17:00,AP,WEST,AP,6116.717,2024-02-18 17:00:00,"(2, 18)",Sunday,-0.12838780386907497
35076,2/18/24 17:00,BC,MIDATL,BC,3656.028,2024-02-18 17:00:00,"(2, 18)",Sunday,-0.10674253247498565
35077,2/18/24 17:00,CE,WEST,CE,9347.737,2024-02-18 17:00:00,"(2, 18)",Sunday,-1.0495942337295339
35078,2/18/24 17:00,DAY,WEST,DAY,2013.75,2024-02-18 17:00:00,"(2, 18)",Sunday,-0.2623073438864332
35079,2/18/24 17:00,DEOK,WEST,DEOK,3009.825,2024-02-18 17:00:00,"(2, 18)",Sunday,-0.18561259500791497
35080,2/18/24 17:00,DOM,SOUTH,DOM,14511.593,2024-02-18 17:00:00,"(2, 18)",Sunday,-0.038736376886175476
35081,2/18/24 17:00,DPLCO,MIDATL,DPL,2371.117,2024-02-18 17:00:00,"(2, 18)",Sunday,0.2861444902080797
35082,2/18/24 17:00,DUQ,WEST,DUQ,1599.051,2024-02-18 17:00:00,"(2, 18)",Sunday,0.4644686914930239
35083,2/18/24 17:00,EASTON,MIDATL,DPL,33.63,2024-02-18 17:00:00,"(2, 18)",Sunday,0.08775450033612542
35084,2/18/24 17:00,EKPC,WEST,EKPC,1764.781,2024-02-18 17:00:00,"(2, 18)",Sunday,-0.38522680173043117
35085,2/18/24 17:00,JC,MIDATL,JC,2632.332,2024-02-18 17:00:00,"(2, 18)",Sunday,0.4540980330554989
35086,2/18/24 17:00,ME,MIDATL,ME,1927.975,2024-02-18 17:00:00,"(2, 18)",Sunday,0.2087247057525025
35087,2/18/24 17:00,OE,WEST,ATSI,7350.708,2024-02-18 17:00:00,"(2, 18)",Sunday,0.021114741598770446
35089,2/18/24 17:00,PAPWR,WEST,ATSI,603.474,2024-02-18 17:00:00,"(2, 18)",Sunday,0.21951413481581297
35090,2/18/24 17:00,PE,MIDATL,PE,4643.321,2024-02-18 17:00:00,"(2, 18)",Sunday,0.19133154719834256
35091,2/18/24 17:00,PEPCO,MIDATL,PEP,2766.993,2024-02-18 17:00:00,"(2, 18)",Sunday,-0.21119695570214256
35092,2/18/24 17:00,PLCO,MIDATL,PL,5030.19,2024-02-18 17:00:00,"(2, 18)",Sunday,0.030922000346229783
35093,2/18/24 17:00,PN,MIDATL,PN,2049.277,2024-02-18 17:00:00,"(2, 18)",Sunday,-0.08999725909575262
35094,2/18/24 17:00,PS,MIDATL,PS,4902.352,2024-02-18 17:00:00,"(2, 18)",Sunday,0.15000926903400902
35095,2/18/24 17:00,RECO,MIDATL,RECO,151.178,2024-02-18 17:00:00,"(2, 18)",Sunday,-0.024654750907846155
35096,2/18/24 17:00,SMECO,MIDATL,PEP,489.248,2024-02-18 17:00:00,"(2, 18)",Sunday,0.10005781265664836
35097,2/18/24 17:00,UGI,MIDATL,PL,145.037,2024-02-18 17:00:00,"(2, 18)",Sunday,0.4014961142496643
35098,2/18/24 17:00,VMEU,MIDATL,AE,76.728,2024-02-18 17:00:00,"(2, 18)",Sunday,0.00681960109774899
35099,2/18/24 17:00,RTO,RTO,RTO,93632.235,2024-02-18 17:00:00,"(2, 18)",Sunday,-0.17515160501775215
35100,2/18/24 18:00,AECO,MIDATL,AE,1165.692,2024-02-18 18:00:00,"(2, 18)",Sunday,1.1423283345519761
35101,2/18/24 18:00,AEPAPT,WEST,AEP,4838.275,2024-02-18 18:00:00,"(2, 18)",Sunday,-0.10628920453217972
35102,2/18/24 18:00,AEPIMP,WEST,AEP,3160.97,2024-02-18 18:00:00,"(2, 18)",Sunday,-0.07981631046996385
35103,2/18/24 18:00,AEPKPT,WEST,AEP,739.242,2024-02-18 18:00:00,"(2, 18)",Sunday,-0.16582461494846115
35104,2/18/24 18:00,AEPOPT,WEST,AEP,7399.573,2024-02-18 18:00:00,"(2, 18)",Sunday,0.44407578719488594
35105,2/18/24 18:00,AP,WEST,AP,6425.768,2024-02-18 18:00:00,"(2, 18)",Sunday,0.2541362380372401
35106,2/18/24 18:00,BC,MIDATL,BC,3913.035,2024-02-18 18:00:00,"(2, 18)",Sunday,0.3601177875889223
35107,2/18/24 18:00,CE,WEST,CE,9914.589,2024-02-18 18:00:00,"(2, 18)",Sunday,-0.6084978152839884
35108,2/18/24 18:00,DAY,WEST,DAY,2122.405,2024-02-18 18:00:00,"(2, 18)",Sunday,0.13339269759091685
35109,2/18/24 18:00,DEOK,WEST,DEOK,3137.326,2024-02-18 18:00:00,"(2, 18)",Sunday,0.1114128883031457
35110,2/18/24 18:00,DOM,SOUTH,DOM,15284.145,2024-02-18 18:00:00,"(2, 18)",Sunday,0.36771429339738215
35111,2/18/24 18:00,DPLCO,MIDATL,DPL,2504.745,2024-02-18 18:00:00,"(2, 18)",Sunday,0.652703403627011
35112,2/18/24 18:00,DUQ,WEST,DUQ,1641.963,2024-02-18 18:00:00,"(2, 18)",Sunday,0.7608253114828679
35113,2/18/24 18:00,EASTON,MIDATL,DPL,36.005,2024-02-18 18:00:00,"(2, 18)",Sunday,0.45850877051442007
35114,2/18/24 18:00,EKPC,WEST,EKPC,1948.308,2024-02-18 18:00:00,"(2, 18)",Sunday,-0.0023733667134338975
35115,2/18/24 18:00,JC,MIDATL,JC,2764.86,2024-02-18 18:00:00,"(2, 18)",Sunday,0.85864341994907
35116,2/18/24 18:00,ME,MIDATL,ME,2004.974,2024-02-18 18:00:00,"(2, 18)",Sunday,0.5450374794815946
35117,2/18/24 18:00,OE,WEST,ATSI,7511.555,2024-02-18 18:00:00,"(2, 18)",Sunday,0.24269233299144682
35119,2/18/24 18:00,PAPWR,WEST,ATSI,629.033,2024-02-18 18:00:00,"(2, 18)",Sunday,0.5773457565749635
35120,2/18/24 18:00,PE,MIDATL,PE,4831.148,2024-02-18 18:00:00,"(2, 18)",Sunday,0.5300043117471113
35121,2/18/24 18:00,PEPCO,MIDATL,PEP,2890.28,2024-02-18 18:00:00,"(2, 18)",Sunday,0.07588676633383937
35122,2/18/24 18:00,PLCO,MIDATL,PL,5267.737,2024-02-18 18:00:00,"(2, 18)",Sunday,0.41445556386293686
35123,2/18/24 18:00,PN,MIDATL,PN,2113.119,2024-02-18 18:00:00,"(2, 18)",Sunday,0.18407812529252732
35124,2/18/24 18:00,PS,MIDATL,PS,5124.318,2024-02-18 18:00:00,"(2, 18)",Sunday,0.5602383377008703
35125,2/18/24 18:00,RECO,MIDATL,RECO,158.496,2024-02-18 18:00:00,"(2, 18)",Sunday,0.3953661243561841
35126,2/18/24 18:00,SMECO,MIDATL,PEP,533.162,2024-02-18 18:00:00,"(2, 18)",Sunday,0.5084014138643869
